sistema,iteracao,index,views,tabelas_temporarias,operacao,variacao,tempo
POSTGIS,2,GIST,None,None,PERT,WITHIN,"24,3976471424102"
POSTGIS,3,GIST,None,None,PERT,WITHIN,"24,4158613681793"
POSTGIS,4,GIST,None,None,PERT,WITHIN,"24,7825021743774"
POSTGIS,5,GIST,None,None,PERT,WITHIN,"24,3882060050964"
POSTGIS,6,GIST,None,None,PERT,WITHIN,"24,5117402076721"
POSTGIS,7,GIST,None,None,PERT,WITHIN,"24,6896307468414"
POSTGIS,8,GIST,None,None,PERT,WITHIN,"24,4239809513092"
POSTGIS,9,GIST,None,None,PERT,WITHIN,"24,5128927230834"
POSTGIS,10,GIST,None,None,PERT,WITHIN,"24,2761619091033"
POSTGIS,11,GIST,None,None,PERT,WITHIN,"24,3336100578308"
POSTGIS,12,GIST,None,None,PERT,WITHIN,"24,2397525310516"
POSTGIS,13,GIST,None,None,PERT,WITHIN,"24,3761336803436"
POSTGIS,14,GIST,None,None,PERT,WITHIN,"24,4248614311218"
POSTGIS,15,GIST,None,None,PERT,WITHIN,"24,2536253929138"
POSTGIS,16,GIST,None,None,PERT,WITHIN,"24,4121804237365"
POSTGIS,17,GIST,None,None,PERT,WITHIN,"24,2776966094970"
POSTGIS,18,GIST,None,None,PERT,WITHIN,"24,6150321960449"
POSTGIS,19,GIST,None,None,PERT,WITHIN,"24,1708958148956"
POSTGIS,20,GIST,None,None,PERT,WITHIN,"24,4062581062316"
POSTGIS,21,GIST,None,None,PERT,WITHIN,"24,3536021709442"
POSTGIS,22,GIST,None,None,PERT,WITHIN,"24,4114952087402"
POSTGIS,23,GIST,None,None,PERT,WITHIN,"24,1975893974304"
POSTGIS,24,GIST,None,None,PERT,WITHIN,"24,2700290679931"
POSTGIS,25,GIST,None,None,PERT,WITHIN,"24,3377296924591"
POSTGIS,26,GIST,None,None,PERT,WITHIN,"24,2285902500152"
POSTGIS,27,GIST,None,None,PERT,WITHIN,"24,4045984745025"
POSTGIS,28,GIST,None,None,PERT,WITHIN,"24,7009856700897"
POSTGIS,29,GIST,None,None,PERT,WITHIN,"24,4501416683197"
POSTGIS,0,BRIN,None,None,DMED_API,None,"78,4062743186950"
POSTGIS,1,BRIN,None,None,DMED_API,None,"78,1959540843963"
POSTGIS,2,BRIN,None,None,DMED_API,None,"79,3001472949981"
POSTGIS,3,BRIN,None,None,DMED_API,None,"78,4476139545440"
POSTGIS,4,BRIN,None,None,DMED_API,None,"79,4557740688324"
POSTGIS,5,BRIN,None,None,DMED_API,None,"79,1254463195800"
POSTGIS,6,BRIN,None,None,DMED_API,None,"77,9645373821258"
POSTGIS,7,BRIN,None,None,DMED_API,None,"80,1239480972290"
POSTGIS,8,BRIN,None,None,DMED_API,None,"79,3112044334411"
POSTGIS,9,BRIN,None,None,DMED_API,None,"79,3243715763092"
POSTGIS,10,BRIN,None,None,DMED_API,None,"79,3568673133850"
POSTGIS,11,BRIN,None,None,DMED_API,None,"80,5310645103454"
POSTGIS,12,BRIN,None,None,DMED_API,None,"77,3179876804351"
POSTGIS,13,BRIN,None,None,DMED_API,None,"79,7854087352752"
POSTGIS,14,BRIN,None,None,DMED_API,None,"79,2880527973175"
POSTGIS,15,BRIN,None,None,DMED_API,None,"78,5539822578430"
POSTGIS,16,BRIN,None,None,DMED_API,None,"77,5398349761962"
POSTGIS,17,BRIN,None,None,DMED_API,None,"79,7837190628051"
POSTGIS,18,BRIN,None,None,DMED_API,None,"79,6549005508422"
POSTGIS,19,BRIN,None,None,DMED_API,None,"81,6949794292450"
POSTGIS,20,BRIN,None,None,DMED_API,None,"77,6665940284729"
POSTGIS,21,BRIN,None,None,DMED_API,None,"79,4891195297241"
POSTGIS,22,BRIN,None,None,DMED_API,None,"79,7023837566375"
POSTGIS,23,BRIN,None,None,DMED_API,None,"77,4422547817230"
POSTGIS,24,BRIN,None,None,DMED_API,None,"79,4221444129943"
POSTGIS,25,BRIN,None,None,DMED_API,None,"78,2691047191619"
POSTGIS,26,BRIN,None,None,DMED_API,None,"79,4056298732757"
POSTGIS,27,BRIN,None,None,DMED_API,None,"79,4187297821044"
POSTGIS,28,BRIN,None,None,DMED_API,None,"79,8677639961242"
POSTGIS,29,BRIN,None,None,DMED_API,None,"80,2629773616790"
POSTGIS,0,BRIN,None,None,DMAX_PM,None,"80,6074831485748"
POSTGIS,1,BRIN,None,None,DMAX_PM,None,"81,9152340888977"
POSTGIS,2,BRIN,None,None,DMAX_PM,None,"82,8515734672546"
POSTGIS,3,BRIN,None,None,DMAX_PM,None,"82,1828536987304"
POSTGIS,4,BRIN,None,None,DMAX_PM,None,"82,4938201904296"
POSTGIS,5,BRIN,None,None,DMAX_PM,None,"80,8928389549255"
POSTGIS,6,BRIN,None,None,DMAX_PM,None,"83,3950791358947"
POSTGIS,7,BRIN,None,None,DMAX_PM,None,"82,0674138069152"
POSTGIS,8,BRIN,None,None,DMAX_PM,None,"82,9574589729309"
POSTGIS,9,BRIN,None,None,DMAX_PM,None,"82,1792004108429"
POSTGIS,10,BRIN,None,None,DMAX_PM,None,"82,9906177520752"
POSTGIS,11,BRIN,None,None,DMAX_PM,None,"80,7210376262664"
POSTGIS,12,BRIN,None,None,DMAX_PM,None,"83,0203027725219"
POSTGIS,13,BRIN,None,None,DMAX_PM,None,"82,2552051544189"
POSTGIS,14,BRIN,None,None,DMAX_PM,None,"82,5749175548553"
POSTGIS,15,BRIN,None,None,DMAX_PM,None,"82,9782230854034"
POSTGIS,16,BRIN,None,None,DMAX_PM,None,"81,3735542297363"
POSTGIS,17,BRIN,None,None,DMAX_PM,None,"80,3468830585479"
POSTGIS,18,BRIN,None,None,DMAX_PM,None,"81,6279952526092"
POSTGIS,19,BRIN,None,None,DMAX_PM,None,"80,5749230384826"
POSTGIS,20,BRIN,None,None,DMAX_PM,None,"82,1447725296020"
POSTGIS,21,BRIN,None,None,DMAX_PM,None,"80,4056220054626"
POSTGIS,22,BRIN,None,None,DMAX_PM,None,"82,9355247020721"
POSTGIS,23,BRIN,None,None,DMAX_PM,None,"80,7115015983581"
POSTGIS,24,BRIN,None,None,DMAX_PM,None,"83,4538049697876"
POSTGIS,25,BRIN,None,None,DMAX_PM,None,"82,2630136013031"
POSTGIS,26,BRIN,None,None,DMAX_PM,None,"83,0708467960357"
POSTGIS,27,BRIN,None,None,DMAX_PM,None,"81,8155672550201"
POSTGIS,28,BRIN,None,None,DMAX_PM,None,"80,3917934894561"
POSTGIS,29,BRIN,None,None,DMAX_PM,None,"82,9275407791137"
POSTGIS,0,BRIN,None,None,DMAX_API,None,"76,7733058929443"
POSTGIS,1,BRIN,None,None,DMAX_API,None,"78,1623818874359"
POSTGIS,2,BRIN,None,None,DMAX_API,None,"78,0964272022247"
POSTGIS,3,BRIN,None,None,DMAX_API,None,"76,1524329185485"
POSTGIS,4,BRIN,None,None,DMAX_API,None,"77,1102428436279"
POSTGIS,5,BRIN,None,None,DMAX_API,None,"78,1136403083801"
POSTGIS,6,BRIN,None,None,DMAX_API,None,"77,8841891288757"
POSTGIS,7,BRIN,None,None,DMAX_API,None,"78,1338622570037"
POSTGIS,8,BRIN,None,None,DMAX_API,None,"77,3015179634094"
POSTGIS,9,BRIN,None,None,DMAX_API,None,"76,8141937255859"
POSTGIS,10,BRIN,None,None,DMAX_API,None,"77,3710703849792"
POSTGIS,11,BRIN,None,None,DMAX_API,None,"80,4669511318206"
POSTGIS,12,BRIN,None,None,DMAX_API,None,"77,2901926040649"
POSTGIS,13,BRIN,None,None,DMAX_API,None,"78,2349629402160"
POSTGIS,14,BRIN,None,None,DMAX_API,None,"74,7534563541412"
POSTGIS,15,BRIN,None,None,DMAX_API,None,"77,9800531864166"
POSTGIS,16,BRIN,None,None,DMAX_API,None,"75,3150272369384"
POSTGIS,17,BRIN,None,None,DMAX_API,None,"77,6651601791381"
POSTGIS,18,BRIN,None,None,DMAX_API,None,"75,6254434585571"
POSTGIS,19,BRIN,None,None,DMAX_API,None,"78,4308514595031"
POSTGIS,20,BRIN,None,None,DMAX_API,None,"76,4663941860199"
POSTGIS,21,BRIN,None,None,DMAX_API,None,"77,2734477519989"
POSTGIS,22,BRIN,None,None,DMAX_API,None,"78,4298927783966"
POSTGIS,23,BRIN,None,None,DMAX_API,None,"77,0239367485046"
POSTGIS,24,BRIN,None,None,DMAX_API,None,"77,9110519886016"
POSTGIS,25,BRIN,None,None,DMAX_API,None,"76,9150428771972"
POSTGIS,26,BRIN,None,None,DMAX_API,None,"77,3041872978210"
POSTGIS,27,BRIN,None,None,DMAX_API,None,"77,4712929725647"
POSTGIS,28,BRIN,None,None,DMAX_API,None,"76,4436771869659"
POSTGIS,29,BRIN,None,None,DMAX_API,None,"75,7718889713287"
POSTGIS,0,BRIN,None,None,D_PM,None,"75,0981104373931"
POSTGIS,1,BRIN,None,None,D_PM,None,"76,5278489589691"
POSTGIS,2,BRIN,None,None,D_PM,None,"76,2503798007965"
POSTGIS,3,BRIN,None,None,D_PM,None,"75,8817772865295"
POSTGIS,4,BRIN,None,None,D_PM,None,"74,0090870857238"
POSTGIS,5,BRIN,None,None,D_PM,None,"74,4655985832214"
POSTGIS,6,BRIN,None,None,D_PM,None,"75,6400442123413"
POSTGIS,7,BRIN,None,None,D_PM,None,"74,3650937080383"
POSTGIS,8,BRIN,None,None,D_PM,None,"74,4000532627105"
POSTGIS,9,BRIN,None,None,D_PM,None,"75,4623477458953"
POSTGIS,10,BRIN,None,None,D_PM,None,"76,8526811599731"
POSTGIS,11,BRIN,None,None,D_PM,None,"77,2415149211883"
POSTGIS,12,BRIN,None,None,D_PM,None,"74,7389309406280"
POSTGIS,13,BRIN,None,None,D_PM,None,"75,6096971035003"
POSTGIS,14,BRIN,None,None,D_PM,None,"76,0825607776641"
POSTGIS,15,BRIN,None,None,D_PM,None,"76,3928658962249"
POSTGIS,16,BRIN,None,None,D_PM,None,"76,2799916267395"
POSTGIS,17,BRIN,None,None,D_PM,None,"76,3134202957153"
POSTGIS,18,BRIN,None,None,D_PM,None,"74,1034281253814"
POSTGIS,19,BRIN,None,None,D_PM,None,"75,4242181777954"
POSTGIS,20,BRIN,None,None,D_PM,None,"75,6089787483215"
POSTGIS,21,BRIN,None,None,D_PM,None,"74,2084922790527"
POSTGIS,22,BRIN,None,None,D_PM,None,"75,5145616531372"
POSTGIS,23,BRIN,None,None,D_PM,None,"75,8109595775604"
POSTGIS,24,BRIN,None,None,D_PM,None,"74,1167213916778"
POSTGIS,25,BRIN,None,None,D_PM,None,"75,5642461776733"
POSTGIS,26,BRIN,None,None,D_PM,None,"78,1484961509704"
POSTGIS,27,BRIN,None,None,D_PM,None,"73,9096636772155"
POSTGIS,28,BRIN,None,None,D_PM,None,"74,6265912055969"
POSTGIS,29,BRIN,None,None,D_PM,None,"74,0167214870452"
POSTGIS,0,BRIN,None,None,PERT,CONTAINS,"24,1654267311096"
POSTGIS,1,BRIN,None,None,PERT,CONTAINS,"24,3151898384094"
POSTGIS,2,BRIN,None,None,PERT,CONTAINS,"24,2609784603118"
POSTGIS,3,BRIN,None,None,PERT,CONTAINS,"23,7862303256988"
POSTGIS,4,BRIN,None,None,PERT,CONTAINS,"24,3456251621246"
POSTGIS,5,BRIN,None,None,PERT,CONTAINS,"24,0736227035522"
POSTGIS,6,BRIN,None,None,PERT,CONTAINS,"24,2886688709259"
POSTGIS,7,BRIN,None,None,PERT,CONTAINS,"24,3260335922241"
POSTGIS,8,BRIN,None,None,PERT,CONTAINS,"24,2274975776672"
POSTGIS,9,BRIN,None,None,PERT,CONTAINS,"24,2257144451141"
POSTGIS,10,BRIN,None,None,PERT,CONTAINS,"24,3782825469970"
POSTGIS,11,BRIN,None,None,PERT,CONTAINS,"24,2535941600799"
POSTGIS,12,BRIN,None,None,PERT,CONTAINS,"24,3204329013824"
POSTGIS,13,BRIN,None,None,PERT,CONTAINS,"24,3350470066070"
POSTGIS,14,BRIN,None,None,PERT,CONTAINS,"24,1317877769470"
POSTGIS,15,BRIN,None,None,PERT,CONTAINS,"24,3018212318420"
POSTGIS,16,BRIN,None,None,PERT,CONTAINS,"24,4726941585540"
POSTGIS,17,BRIN,None,None,PERT,CONTAINS,"24,2578179836273"
POSTGIS,18,BRIN,None,None,PERT,CONTAINS,"24,3826966285705"
POSTGIS,19,BRIN,None,None,PERT,CONTAINS,"23,9615309238433"
POSTGIS,20,BRIN,None,None,PERT,CONTAINS,"24,2096459865570"
POSTGIS,21,BRIN,None,None,PERT,CONTAINS,"24,3529007434844"
POSTGIS,22,BRIN,None,None,PERT,CONTAINS,"24,1377871036529"
POSTGIS,23,BRIN,None,None,PERT,CONTAINS,"24,1497876644134"
POSTGIS,24,BRIN,None,None,PERT,CONTAINS,"23,5334756374359"
POSTGIS,25,BRIN,None,None,PERT,CONTAINS,"23,9546101093292"
POSTGIS,26,BRIN,None,None,PERT,CONTAINS,"24,5796878337860"
POSTGIS,27,BRIN,None,None,PERT,CONTAINS,"24,2852807044982"
POSTGIS,28,BRIN,None,None,PERT,CONTAINS,"23,6660535335540"
POSTGIS,29,BRIN,None,None,PERT,CONTAINS,"24,2225332260131"
POSTGIS,0,BRIN,None,None,PERT,COVEREDBY,"24,4298264980316"
POSTGIS,1,BRIN,None,None,PERT,COVEREDBY,"24,5481424331665"
POSTGIS,2,BRIN,None,None,PERT,COVEREDBY,"24,3926641941070"
POSTGIS,3,BRIN,None,None,PERT,COVEREDBY,"23,8546936511993"
POSTGIS,4,BRIN,None,None,PERT,COVEREDBY,"24,3249657154083"
POSTGIS,5,BRIN,None,None,PERT,COVEREDBY,"24,5517554283142"
POSTGIS,6,BRIN,None,None,PERT,COVEREDBY,"24,3273887634277"
POSTGIS,7,BRIN,None,None,PERT,COVEREDBY,"24,3432133197784"
POSTGIS,8,BRIN,None,None,PERT,COVEREDBY,"24,2749257087707"
POSTGIS,9,BRIN,None,None,PERT,COVEREDBY,"24,3863954544067"
POSTGIS,10,BRIN,None,None,PERT,COVEREDBY,"24,4048860073089"
POSTGIS,11,BRIN,None,None,PERT,COVEREDBY,"24,3507118225097"
POSTGIS,12,BRIN,None,None,PERT,COVEREDBY,"24,2742166519165"
POSTGIS,13,BRIN,None,None,PERT,COVEREDBY,"24,5273580551147"
POSTGIS,14,BRIN,None,None,PERT,COVEREDBY,"24,1679611206054"
POSTGIS,15,BRIN,None,None,PERT,COVEREDBY,"24,2877874374389"
POSTGIS,16,BRIN,None,None,PERT,COVEREDBY,"24,1945416927337"
POSTGIS,17,BRIN,None,None,PERT,COVEREDBY,"24,1961624622344"
POSTGIS,18,BRIN,None,None,PERT,COVEREDBY,"24,3467674255371"
POSTGIS,19,BRIN,None,None,PERT,COVEREDBY,"24,1875693798065"
POSTGIS,20,BRIN,None,None,PERT,COVEREDBY,"24,4322078227996"
POSTGIS,21,BRIN,None,None,PERT,COVEREDBY,"24,3139438629150"
POSTGIS,22,BRIN,None,None,PERT,COVEREDBY,"24,1025381088256"
POSTGIS,23,BRIN,None,None,PERT,COVEREDBY,"24,2156279087066"
POSTGIS,24,BRIN,None,None,PERT,COVEREDBY,"24,1873502731323"
POSTGIS,25,BRIN,None,None,PERT,COVEREDBY,"24,3297429084777"
POSTGIS,26,BRIN,None,None,PERT,COVEREDBY,"24,6125893592834"
POSTGIS,27,BRIN,None,None,PERT,COVEREDBY,"24,4507603645324"
POSTGIS,28,BRIN,None,None,PERT,COVEREDBY,"24,2898230552673"
POSTGIS,29,BRIN,None,None,PERT,COVEREDBY,"24,4904005527496"
POSTGIS,0,BRIN,None,None,PERT,DISJOINT,"98,6474061012268"
POSTGIS,1,BRIN,None,None,PERT,DISJOINT,"98,2202429771423"
POSTGIS,2,BRIN,None,None,PERT,DISJOINT,"98,0882871150970"
POSTGIS,3,BRIN,None,None,PERT,DISJOINT,"98,1634430885315"
POSTGIS,4,BRIN,None,None,PERT,DISJOINT,"98,0235593318939"
POSTGIS,5,BRIN,None,None,PERT,DISJOINT,"98,6313660144805"
POSTGIS,6,BRIN,None,None,PERT,DISJOINT,"98,2325627803802"
POSTGIS,7,BRIN,None,None,PERT,DISJOINT,"97,8441073894500"
POSTGIS,8,BRIN,None,None,PERT,DISJOINT,"98,1209604740142"
POSTGIS,9,BRIN,None,None,PERT,DISJOINT,"98,0740623474121"
POSTGIS,10,BRIN,None,None,PERT,DISJOINT,"97,8549935817718"
POSTGIS,11,BRIN,None,None,PERT,DISJOINT,"98,3817205429077"
POSTGIS,12,BRIN,None,None,PERT,DISJOINT,"98,1781072616577"
POSTGIS,13,BRIN,None,None,PERT,DISJOINT,"97,4872360229492"
POSTGIS,14,BRIN,None,None,PERT,DISJOINT,"97,6705567836761"
POSTGIS,15,BRIN,None,None,PERT,DISJOINT,"97,5206358432769"
POSTGIS,16,BRIN,None,None,PERT,DISJOINT,"99,3642210960388"
POSTGIS,17,BRIN,None,None,PERT,DISJOINT,"98,6897816658020"
POSTGIS,18,BRIN,None,None,PERT,DISJOINT,"98,1114089488983"
POSTGIS,19,BRIN,None,None,PERT,DISJOINT,"97,9962849617004"
POSTGIS,20,BRIN,None,None,PERT,DISJOINT,"98,2452409267425"
POSTGIS,21,BRIN,None,None,PERT,DISJOINT,"98,7376754283905"
POSTGIS,22,BRIN,None,None,PERT,DISJOINT,"98,1150889396667"
POSTGIS,23,BRIN,None,None,PERT,DISJOINT,"108,7883110046380"
POSTGIS,24,BRIN,None,None,PERT,DISJOINT,"98,4667677879333"
POSTGIS,25,BRIN,None,None,PERT,DISJOINT,"98,7946002483367"
POSTGIS,26,BRIN,None,None,PERT,DISJOINT,"97,9697818756103"
POSTGIS,27,BRIN,None,None,PERT,DISJOINT,"97,7734065055847"
POSTGIS,28,BRIN,None,None,PERT,DISJOINT,"99,3475396633148"
POSTGIS,29,BRIN,None,None,PERT,DISJOINT,"98,2586953639984"
POSTGIS,0,BRIN,None,None,PERT,INTERSECTS,"24,5418684482574"
POSTGIS,1,BRIN,None,None,PERT,INTERSECTS,"24,0811173915863"
POSTGIS,2,BRIN,None,None,PERT,INTERSECTS,"24,2862758636474"
POSTGIS,3,BRIN,None,None,PERT,INTERSECTS,"24,3027949333190"
POSTGIS,4,BRIN,None,None,PERT,INTERSECTS,"24,2688620090484"
POSTGIS,5,BRIN,None,None,PERT,INTERSECTS,"24,3136696815490"
POSTGIS,6,BRIN,None,None,PERT,INTERSECTS,"24,3732190132141"
POSTGIS,7,BRIN,None,None,PERT,INTERSECTS,"24,1893303394317"
POSTGIS,8,BRIN,None,None,PERT,INTERSECTS,"24,3714301586151"
POSTGIS,9,BRIN,None,None,PERT,INTERSECTS,"24,0337536334991"
POSTGIS,10,BRIN,None,None,PERT,INTERSECTS,"24,4160926342010"
POSTGIS,11,BRIN,None,None,PERT,INTERSECTS,"24,1411309242248"
POSTGIS,12,BRIN,None,None,PERT,INTERSECTS,"24,3208799362182"
POSTGIS,13,BRIN,None,None,PERT,INTERSECTS,"24,3053984642028"
POSTGIS,14,BRIN,None,None,PERT,INTERSECTS,"23,5672059059143"
POSTGIS,15,BRIN,None,None,PERT,INTERSECTS,"24,2382128238677"
POSTGIS,16,BRIN,None,None,PERT,INTERSECTS,"24,3721022605896"
POSTGIS,17,BRIN,None,None,PERT,INTERSECTS,"24,0404987335205"
POSTGIS,18,BRIN,None,None,PERT,INTERSECTS,"24,3204727172851"
POSTGIS,19,BRIN,None,None,PERT,INTERSECTS,"24,1768383979797"
POSTGIS,20,BRIN,None,None,PERT,INTERSECTS,"24,3436589241027"
POSTGIS,21,BRIN,None,None,PERT,INTERSECTS,"24,5335075855255"
POSTGIS,22,BRIN,None,None,PERT,INTERSECTS,"24,3160305023193"
POSTGIS,23,BRIN,None,None,PERT,INTERSECTS,"24,2229959964752"
POSTGIS,24,BRIN,None,None,PERT,INTERSECTS,"24,2624242305755"
POSTGIS,25,BRIN,None,None,PERT,INTERSECTS,"24,1116249561309"
POSTGIS,26,BRIN,None,None,PERT,INTERSECTS,"24,4534087181091"
POSTGIS,27,BRIN,None,None,PERT,INTERSECTS,"24,1927056312561"
POSTGIS,28,BRIN,None,None,PERT,INTERSECTS,"24,2100582122802"
POSTGIS,29,BRIN,None,None,PERT,INTERSECTS,"24,0959036350250"
POSTGIS,0,BRIN,None,None,PERT,WITHIN,"24,1936707496643"
POSTGIS,1,BRIN,None,None,PERT,WITHIN,"24,5021612644195"
POSTGIS,2,BRIN,None,None,PERT,WITHIN,"24,4865288734436"
POSTGIS,3,BRIN,None,None,PERT,WITHIN,"24,4679732322692"
POSTGIS,4,BRIN,None,None,PERT,WITHIN,"24,1291394233703"
POSTGIS,5,BRIN,None,None,PERT,WITHIN,"24,2069532871246"
POSTGIS,6,BRIN,None,None,PERT,WITHIN,"24,4701297283172"
POSTGIS,7,BRIN,None,None,PERT,WITHIN,"24,2290344238281"
POSTGIS,8,BRIN,None,None,PERT,WITHIN,"24,2796120643615"
POSTGIS,9,BRIN,None,None,PERT,WITHIN,"24,1239910125732"
POSTGIS,10,BRIN,None,None,PERT,WITHIN,"24,3066170215606"
POSTGIS,11,BRIN,None,None,PERT,WITHIN,"24,2966086864471"
POSTGIS,12,BRIN,None,None,PERT,WITHIN,"24,1777837276458"
POSTGIS,13,BRIN,None,None,PERT,WITHIN,"24,2094163894653"
POSTGIS,14,BRIN,None,None,PERT,WITHIN,"24,0927720069885"
POSTGIS,15,BRIN,None,None,PERT,WITHIN,"24,1668801307678"
POSTGIS,16,BRIN,None,None,PERT,WITHIN,"24,3401749134063"
POSTGIS,17,BRIN,None,None,PERT,WITHIN,"24,2316565513610"
POSTGIS,18,BRIN,None,None,PERT,WITHIN,"24,4713473320007"
POSTGIS,19,BRIN,None,None,PERT,WITHIN,"24,5103294849395"
POSTGIS,20,BRIN,None,None,PERT,WITHIN,"23,6042525768280"
POSTGIS,21,BRIN,None,None,PERT,WITHIN,"24,3042550086975"
POSTGIS,22,BRIN,None,None,PERT,WITHIN,"24,4624278545379"
POSTGIS,23,BRIN,None,None,PERT,WITHIN,"24,1845645904541"
POSTGIS,24,BRIN,None,None,PERT,WITHIN,"24,2932207584381"
POSTGIS,25,BRIN,None,None,PERT,WITHIN,"24,3063175678253"
POSTGIS,26,BRIN,None,None,PERT,WITHIN,"24,3494741916656"
POSTGIS,27,BRIN,None,None,PERT,WITHIN,"24,5106980800628"
POSTGIS,28,BRIN,None,None,PERT,WITHIN,"24,0761220455169"
POSTGIS,29,BRIN,None,None,PERT,WITHIN,"24,3234519958496"
POSTGIS,0,SPGIST,None,None,DMED_API,None,"78,2236301898956"
POSTGIS,1,SPGIST,None,None,DMED_API,None,"79,3794715404510"
POSTGIS,2,SPGIST,None,None,DMED_API,None,"77,8814198970794"
POSTGIS,3,SPGIST,None,None,DMED_API,None,"80,0066642761230"
POSTGIS,4,SPGIST,None,None,DMED_API,None,"77,6425626277923"
POSTGIS,5,SPGIST,None,None,DMED_API,None,"78,9767916202545"
POSTGIS,6,SPGIST,None,None,DMED_API,None,"79,1593315601348"
POSTGIS,7,SPGIST,None,None,DMED_API,None,"78,7589938640594"
POSTGIS,8,SPGIST,None,None,DMED_API,None,"79,5493960380554"
POSTGIS,9,SPGIST,None,None,DMED_API,None,"78,6250247955322"
POSTGIS,10,SPGIST,None,None,DMED_API,None,"78,4665501117706"
POSTGIS,11,SPGIST,None,None,DMED_API,None,"79,5790710449218"
POSTGIS,12,SPGIST,None,None,DMED_API,None,"80,5173368453979"
POSTGIS,13,SPGIST,None,None,DMED_API,None,"79,0210225582122"
POSTGIS,14,SPGIST,None,None,DMED_API,None,"78,3281056880950"
POSTGIS,15,SPGIST,None,None,DMED_API,None,"80,0264122486114"
POSTGIS,16,SPGIST,None,None,DMED_API,None,"77,4946925640106"
POSTGIS,17,SPGIST,None,None,DMED_API,None,"78,1402649879455"
POSTGIS,18,SPGIST,None,None,DMED_API,None,"77,6183569431305"
POSTGIS,19,SPGIST,None,None,DMED_API,None,"78,7432858943939"
POSTGIS,20,SPGIST,None,None,DMED_API,None,"78,9989287853241"
POSTGIS,21,SPGIST,None,None,DMED_API,None,"79,1079356670379"
POSTGIS,22,SPGIST,None,None,DMED_API,None,"79,0693080425262"
POSTGIS,23,SPGIST,None,None,DMED_API,None,"78,9073197841644"
POSTGIS,24,SPGIST,None,None,DMED_API,None,"79,3886163234710"
POSTGIS,25,SPGIST,None,None,DMED_API,None,"78,5573003292083"
POSTGIS,26,SPGIST,None,None,DMED_API,None,"77,7180552482605"
POSTGIS,27,SPGIST,None,None,DMED_API,None,"79,2614159584045"
POSTGIS,28,SPGIST,None,None,DMED_API,None,"77,7355544567108"
POSTGIS,29,SPGIST,None,None,DMED_API,None,"78,1374490261077"
POSTGIS,0,SPGIST,None,None,DMAX_PM,None,"81,6338648796081"
POSTGIS,1,SPGIST,None,None,DMAX_PM,None,"82,6866939067840"
POSTGIS,2,SPGIST,None,None,DMAX_PM,None,"82,7537915706634"
POSTGIS,3,SPGIST,None,None,DMAX_PM,None,"81,1085865497589"
POSTGIS,4,SPGIST,None,None,DMAX_PM,None,"82,2047750949859"
POSTGIS,5,SPGIST,None,None,DMAX_PM,None,"80,5516636371612"
POSTGIS,6,SPGIST,None,None,DMAX_PM,None,"81,0381293296814"
POSTGIS,7,SPGIST,None,None,DMAX_PM,None,"83,3343713283538"
POSTGIS,8,SPGIST,None,None,DMAX_PM,None,"81,2858927249908"
POSTGIS,9,SPGIST,None,None,DMAX_PM,None,"82,7038829326629"
POSTGIS,10,SPGIST,None,None,DMAX_PM,None,"81,5985074043273"
POSTGIS,11,SPGIST,None,None,DMAX_PM,None,"80,3144924640655"
POSTGIS,12,SPGIST,None,None,DMAX_PM,None,"81,5664207935333"
POSTGIS,13,SPGIST,None,None,DMAX_PM,None,"80,4557578563690"
POSTGIS,14,SPGIST,None,None,DMAX_PM,None,"82,4784390926361"
POSTGIS,15,SPGIST,None,None,DMAX_PM,None,"81,9941787719726"
POSTGIS,16,SPGIST,None,None,DMAX_PM,None,"81,6460366249084"
POSTGIS,17,SPGIST,None,None,DMAX_PM,None,"80,2267861366272"
POSTGIS,18,SPGIST,None,None,DMAX_PM,None,"80,1750485897064"
POSTGIS,19,SPGIST,None,None,DMAX_PM,None,"80,5968942642211"
POSTGIS,20,SPGIST,None,None,DMAX_PM,None,"82,8043680191040"
POSTGIS,21,SPGIST,None,None,DMAX_PM,None,"80,4659607410430"
POSTGIS,22,SPGIST,None,None,DMAX_PM,None,"83,1111629009246"
POSTGIS,23,SPGIST,None,None,DMAX_PM,None,"81,6112759113311"
POSTGIS,24,SPGIST,None,None,DMAX_PM,None,"82,8912386894226"
POSTGIS,25,SPGIST,None,None,DMAX_PM,None,"80,6659073829650"
POSTGIS,26,SPGIST,None,None,DMAX_PM,None,"79,3197247982025"
POSTGIS,27,SPGIST,None,None,DMAX_PM,None,"81,2394900321960"
POSTGIS,28,SPGIST,None,None,DMAX_PM,None,"79,3426916599273"
POSTGIS,29,SPGIST,None,None,DMAX_PM,None,"84,4741442203521"
POSTGIS,0,SPGIST,None,None,DMAX_API,None,"77,4061331748962"
POSTGIS,1,SPGIST,None,None,DMAX_API,None,"75,6265530586242"
POSTGIS,2,SPGIST,None,None,DMAX_API,None,"76,3149518966674"
POSTGIS,3,SPGIST,None,None,DMAX_API,None,"76,3161294460296"
POSTGIS,4,SPGIST,None,None,DMAX_API,None,"76,6876208782196"
POSTGIS,5,SPGIST,None,None,DMAX_API,None,"75,7648115158081"
POSTGIS,6,SPGIST,None,None,DMAX_API,None,"76,6029586791992"
POSTGIS,7,SPGIST,None,None,DMAX_API,None,"76,4858586788177"
POSTGIS,8,SPGIST,None,None,DMAX_API,None,"77,0043842792511"
POSTGIS,9,SPGIST,None,None,DMAX_API,None,"76,1140384674072"
